ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR186734","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",11.003,0
"USTR186734","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR186734","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR186734","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR186734","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR186734","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR186734","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR186734","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR186734","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0.122,0.247
"USTR186734","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",6.45,5.085
"USTR186734","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",5.93,4.81
"USTR186734","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",6.592,5.413
"USTR186734","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",10.044,9.313
"USTR186734","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",9.59,18.61
"USTR186734","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,60.964,56.522
"USTR186734","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",38.846,33.911
"USTR186734","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",1.797,0
"USTR186734","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0.012
"USTR186734","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR186734","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR186734","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",23.888,45.852
"USTR186734","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",13.348,10.429
"USTR186734","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",16.514,9.796
"USTR186734","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.799,0
"USTR186734","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",1.443,0
"USTR186734","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",3.057,0
"USTR186734","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR186734","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR186734","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR187783","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR187783","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR187783","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR187783","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",0,""
"USTR187783","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,""
"USTR187783","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",0,""
"USTR187783","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",0,""
"USTR187783","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,""
"USTR187783","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,""
"USTR187783","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,""
"USTR187783","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,""
"USTR187783","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,""
"USTR187783","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,""
"USTR187783","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,""
"USTR187783","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0,""
"USTR187783","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",0,""
"USTR187783","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",0,""
"USTR187783","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",0,""
"USTR187783","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",0,""
"USTR187783","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",0,""
"USTR187783","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,""
"USTR187783","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",0,""
"USTR187783","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,""
"USTR187783","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,""
"USTR187783","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,""
"USTR187783","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,""
"USTR187783","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",0,""
"USTR187783","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",0,""
"USTR187783","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",0,""
"USTR187783","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,""
"USTR187783","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,""
"USTR187783","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,""
"USTR187783","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,""
"USTR187783","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,""
"USTR187783","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,""
"USTR189043","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR189043","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR189043","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",0.332,""
"USTR189043","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",19,""
"USTR189043","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Treasury 1-3 Year Index",""
"USTR189043","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR189043","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR189043","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Exclusion of non-Government issued securities|Max 5% allocation to individual non-Treasury issuers",""
"USTR189043","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",1.968,""
"USTR189043","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",2.541,""
"USTR189043","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Feb 12 2018 12:00AM",""
"USTR189043","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Short Duration Government",""
"USTR189043","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",0.74,""
"USTR189043","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.062,""
"USTR189043","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",0.995,""
"USTR189043","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-0.188,""
"USTR189043","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",1.109,""
"USTR189043","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.79,""
"USTR189043","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",90.784,""
"USTR189043","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",95.281,""
"USTR189043","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",29.248,""
"USTR189043","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",35.294,""
"USTR189043","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",9.759,""
"USTR189043","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",59.402,100
"USTR189043","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",2.891,""
"USTR189043","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",23.814,""
"USTR189043","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",8.409,""
"USTR189043","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",64.706,""
"USTR189043","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",3.166,""
"USTR189043","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",91.734,100
"USTR189043","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.182,""
"USTR189043","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",-0.58,""
"USTR189043","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",87.498,100
"USTR189043","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0,0
"USTR189043","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",0,0
"USTR189043","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",0,0
"USTR189043","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR189043","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR189043","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR189043","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR189043","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR189043","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR189043","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR189043","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",6.578,0
"USTR189043","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",71.04,100
"USTR189043","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",9.88,0
"USTR189043","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",0,0
"USTR189043","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",0,0
"USTR189043","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",0,0
"USTR189043","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,0
"USTR189043","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",87.498,100
"USTR189043","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,0
"USTR189043","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0
"USTR189043","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR189043","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR189043","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",0,0
"USTR189043","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",0,0
"USTR189043","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",0,0
"USTR189043","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0,0
"USTR189043","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0,0
"USTR189043","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",0,0
"USTR189043","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR189043","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR189043","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR191654","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR191654","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR191654","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",2.032,""
"USTR191654","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",67,""
"USTR191654","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Gov/Credit 1-3 Year",""
"USTR191654","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR191654","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR191654","2020-12-31","N","USTR",8,"USTR Account Profile","Modified Duration",0.846,""
"USTR191654","2020-12-31","N","USTR",9,"USTR Account Profile","Market Value",1.628,""
"USTR191654","2020-12-31","N","USTR",10,"USTR Account Profile","Inception Date","Jan 31 2019 12:00AM",""
"USTR191654","2020-12-31","N","USTR",11,"USTR Account Profile","Mandate","Low Duration Income",""
"USTR191654","2020-12-31","N","USTR",12,"USTR Account Profile","Market Yield",2.968,""
"USTR191654","2020-12-31","N","USTR",13,"USTR Account Profile","Convexity",0.017,""
"USTR191654","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",3.416,""
"USTR191654","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-3.941,""
"USTR191654","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",1.294,""
"USTR191654","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.688,""
"USTR191654","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",3.895,""
"USTR191654","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",19.737,""
"USTR191654","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",335.344,""
"USTR191654","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",8.696,""
"USTR191654","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",227.777,""
"USTR191654","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",-117.476,100
"USTR191654","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.695,""
"USTR191654","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",30.754,""
"USTR191654","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",7.201,""
"USTR191654","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",91.304,""
"USTR191654","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",22.718,""
"USTR191654","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",97.922,100
"USTR191654","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.622,""
"USTR191654","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.018,""
"USTR191654","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",1.724,73.698
"USTR191654","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",4.441,4.35
"USTR191654","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",10.21,12.164
"USTR191654","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",42.624,9.788
"USTR191654","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",3.173,0
"USTR191654","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR191654","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR191654","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR191654","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR191654","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR191654","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR191654","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",18.709,0
"USTR191654","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",41.789,100
"USTR191654","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",1.675,0
"USTR191654","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",0,0
"USTR191654","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",0,0
"USTR191654","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",0,0
"USTR191654","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,0,0
"USTR191654","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",0.623,65.279
"USTR191654","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0,6.494
"USTR191654","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,0.738
"USTR191654","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0.675
"USTR191654","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,3.694
"USTR191654","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",19.187,11.873
"USTR191654","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",10.503,1.105
"USTR191654","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",7.266,10.143
"USTR191654","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.239,0
"USTR191654","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",15.324,0
"USTR191654","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",7.755,0
"USTR191654","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR191654","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR191654","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",1.277,0
"USTR193244","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR193244","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR193244","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.171,""
"USTR193244","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",154,""
"USTR193244","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Gov/Credit Int. Index",""
"USTR193244","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR193244","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR193244","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 4% allocation to individual non-Treasury issue|Max 5% allocation to individual non-Treasury issuers",""
